日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,Y_next_day_return,Y_future_5d_return,Y_future_10d_return,Y_future_5d_vol_change,Y_future_10d_vol_change
2022-08-02,0.592,0.582,0.592,0.574,193882,11259293.8,3.04,-1.85,-0.011,0.53,-0.1403249630723783,0.014112975054107357,214720.5,-0.7430000000000001,2.609,0.5875,0.5955999999999999,0.6087999999999999,-0.0034364261168384758,0.01718213058419238,0.0,-0.12778418308562256,0.25482155591939026
2022-08-03,0.582,0.58,0.588,0.578,169997,9894265.8,1.72,-0.34,-0.002,0.46,-0.13303437967115106,0.014100480781334173,207715.8,-0.701,2.5105,0.568,0.5898,0.6037999999999999,0.01551724137931032,0.0017241379310344307,0.010344827586206806,0.13445719686952162,0.5174335301467075
2022-08-04,0.581,0.589,0.59,0.581,151924,8915860.974,1.55,1.55,0.009,0.41,-0.09523809523809534,0.014142010134993365,192688.75,-0.489,2.3785,0.5265,0.5866,0.5999,0.015280135823429575,0.013582342954159499,-0.018675721561969505,0.05936502124692811,0.18964671808960243
2022-08-05,0.593,0.598,0.6,0.59,128775,7682895.7,1.7,1.53,0.009,0.35,-0.08841463414634154,0.014592641898403567,184443.85,-0.45099999999999996,2.3865000000000003,0.504,0.5883999999999999,0.5978,-0.0033444816053511683,0.0,-0.0434782608695653,0.18523729516648002,-0.006700774143555521
2022-08-08,0.598,0.596,0.602,0.592,171692,10245143.4,1.67,-0.33,-0.002,0.47,-0.08166409861325119,0.01452180294178407,179429.2,-0.414,2.333,0.49050000000000005,0.589,0.5958,-0.006711409395973145,-0.010067114093959773,-0.033557046979865834,0.2534866947770422,0.028094473910933226
2022-08-09,0.596,0.592,0.596,0.587,116732,6874794.489,1.51,-0.67,-0.004,0.32,-0.05882352941176472,0.013125254858545307,174532.8,-0.2935,2.216,0.47700000000000004,0.591,0.5932999999999999,-0.01858108108108114,-0.016891891891891886,-0.042229729729729715,0.713318002857009,0.07094300802572295
2022-08-10,0.591,0.581,0.591,0.577,168181,9785031.1,2.36,-1.86,-0.011,0.46,-0.07336523125996819,0.013583565016490799,172194.65,-0.3705,2.2625,0.47050000000000003,0.5912,0.5905,0.027538726333907082,0.008605851979345935,-0.039586919104991236,0.14878524427184403,0.012902029629471068
2022-08-11,0.583,0.597,0.598,0.582,171439,10148796.179,2.75,2.75,0.016,0.47,-0.07153965785381033,0.013817902444985757,164915.6,-0.36050000000000004,2.2165,0.4505,0.5927999999999999,0.5896999999999999,0.0016750418760469454,-0.031825795644891186,-0.055276381909547756,-0.46045134189012293,-0.3782270765731097
2022-08-12,0.597,0.598,0.6,0.591,121138,7232845.08,1.51,0.17,0.001,0.33,-0.050793650793650835,0.01329042724315914,165001.05,-0.251,2.1599999999999997,0.4505,0.5928,0.5906,-0.013377926421404673,-0.0434782608695653,-0.053511705685618804,-0.47924342998065295,-0.26664370686786365
2022-08-15,0.597,0.59,0.597,0.587,168983,9967758.9,1.67,-1.34,-0.008,0.46,-0.062003179650238494,0.013506656481122726,163126.95,-0.31,2.053,0.4454999999999999,0.5915999999999999,0.5903,-0.013559322033898313,-0.023728813559322104,-0.04915254237288125,-0.4070152110912476,-0.311466382056533
2022-08-16,0.59,0.582,0.59,0.58,176922,10318556.5,1.69,-1.36,-0.008,0.48,-0.06430868167202575,0.01359327202880772,164718.6,-0.32249999999999995,2.0104999999999995,0.4495,0.5895999999999999,0.5902999999999999,0.0068728522336769515,-0.02577319587628868,-0.036082474226803996,-0.40498021630597114,-0.3085995987644321
2022-08-17,0.581,0.586,0.589,0.579,202723,11826886.5,1.72,0.69,0.004,0.55,-0.06984126984126993,0.01328253848399417,167697.5,-0.35250000000000004,1.9760000000000002,0.4575,0.5906,0.5909,-0.013651877133105783,-0.04778156996587013,-0.027303754266211677,-0.43545887690770024,-0.2225071718503403
2022-08-18,0.584,0.578,0.586,0.577,131380,7604188.826,1.54,-1.37,-0.008,0.36,-0.07961783439490455,0.013473041016249349,169477.5,-0.4050000000000001,1.9815,0.4625,0.5868,0.5898,-0.01038062283737029,-0.02422145328719727,-0.01557093425605538,0.28643792254042233,-0.2521636194257496
2022-08-19,0.578,0.572,0.579,0.572,210086,12086759.3,1.21,-1.04,-0.006,0.57,-0.07592891760904696,0.013342759482302562,168874.0,-0.38550000000000006,1.8905,0.4605,0.5815999999999999,0.5871999999999999,0.006993006993007089,-0.010489510489510523,-0.013986013986013957,0.43843984426019156,-0.20112326654980284
2022-08-22,0.572,0.576,0.577,0.566,184691,10569824.3,1.92,0.7,0.004,0.5,-0.06493506493506496,0.013557417779844023,172558.85,-0.3265,1.9140000000000001,0.47050000000000003,0.5788,0.5851999999999999,-0.015625,-0.02604166666666652,-0.0347222222222221,0.10816150477465247,-0.20974027430801123
2022-08-23,0.573,0.567,0.577,0.564,167279,9482722.6,2.26,-1.56,-0.009,0.46,-0.08103727714748787,0.013776978358128904,173049.75,-0.4125,1.9460000000000002,0.472,0.5758,0.5827,-0.015873015873015706,-0.01058201058201036,-0.022927689594356093,-0.06690966972924217,-0.29462902351465936
2022-08-24,0.567,0.558,0.569,0.558,209992,11816706.5,1.94,-1.59,-0.009,0.57,-0.08374384236453192,0.013890018088637424,175025.1,-0.42699999999999994,1.9620000000000002,0.477,0.5702,0.5803999999999999,0.01075268817204278,0.02150537634408578,-0.014336917562724039,0.004257595051711638,-0.3472561079580032
2022-08-25,0.559,0.564,0.566,0.557,120759,6780790.628,1.61,1.08,0.006,0.33,-0.06776859504132238,0.01427397879000162,172226.1,-0.34,1.9440000000000002,0.4694999999999999,0.5673999999999999,0.5771,0.0035460992907800915,0.00886524822695045,-0.024822695035460862,-0.2832905101532702,-0.22426009874881936
2022-08-26,0.565,0.566,0.577,0.563,128991,7344328.6,2.48,0.35,0.002,0.35,-0.039049235993208864,0.013265848344370506,163738.75,-0.1905,1.8944999999999996,0.446,0.5661999999999999,0.5739,-0.00883392226148394,-0.0035335689045936647,-0.005300353356890497,-0.20386637189426227,0.06960689295740474
2022-08-29,0.563,0.561,0.563,0.557,150450,8421881.2,1.06,-0.88,-0.005,0.41,-0.05396290050590202,0.013186543949783656,162300.8,-0.2685,1.8455,0.442,0.5631999999999999,0.571,0.0,-0.0089126559714795,-0.019607843137254943,-0.03868017229129128,0.2701603961925154
2022-08-30,0.561,0.561,0.565,0.557,184639,10338080.5,1.43,0.0,0.0,0.5,-0.036082474226803996,0.012653726771945399,161838.65,-0.17600000000000002,1.765,0.44049999999999995,0.562,0.5689,0.016042780748662944,-0.012477718360071277,-0.02317290552584672,0.09315964852046399,0.3131129667805539
2022-08-31,0.559,0.57,0.576,0.558,274674,15630424.204,3.21,1.6,0.009,0.75,-0.017241379310344862,0.01325335005945124,167072.5,-0.07900000000000001,1.8395,0.45499999999999996,0.5644,0.5673,-0.0017543859649122862,-0.0350877192982455,-0.04035087719298225,-0.49698140192652385,0.024744465818443917
2022-09-01,0.571,0.569,0.575,0.566,165751,9457527.6,1.58,-0.18,-0.001,0.45,-0.03395585738539897,0.012685675627385134,167763.85,-0.1655,1.841,0.457,0.5654,0.5664,-0.008787346221441172,-0.033391915641476144,-0.0667838312829524,-0.4136038601386782,0.2973833853304857
2022-09-02,0.57,0.564,0.573,0.558,200168,11257232.2,2.64,-0.88,-0.005,0.55,-0.05685618729096997,0.01212429255282294,171333.5,-0.286,1.888,0.46699999999999997,0.5650000000000001,0.5656,-0.014184397163120366,-0.0017730496453900457,-0.07978723404255306,0.4121662205475658,0.39132979149742675
2022-09-05,0.564,0.556,0.567,0.551,292767,16248663.7,2.84,-1.42,-0.008,0.8,-0.06711409395973145,0.012386868300690574,177387.25,-0.3405,1.9465,0.4835,0.5640000000000001,0.5636,-0.003597122302158251,-0.010791366906474864,-0.06294964028776984,0.4725820590838228,0.3846142037550786
2022-09-06,0.555,0.554,0.558,0.549,245440,13533252.2,1.62,-0.36,-0.002,0.67,-0.06418918918918903,0.01236253398839689,183822.65,-0.32500000000000007,1.952,0.501,0.5626,0.5623,-0.0072202166064981865,-0.010830324909747335,-0.08483754512635389,0.47568266588853625,0.6171938212060901
2022-09-07,0.549,0.55,0.555,0.547,193566,10669773.2,1.44,-0.72,-0.004,0.53,-0.05335628227194478,0.011871760693780755,185091.9,-0.268,1.906,0.5045,0.5586,0.5615,0.0,-0.00545454545454549,-0.09636363636363643,2.4282932979014094,0.8172736693444254
2022-09-08,0.551,0.55,0.556,0.549,119626,6590273.696,1.27,0.0,0.0,0.33,-0.07872696817420421,0.009554310236505846,182501.25,-0.40549999999999997,1.832,0.49749999999999994,0.5548,0.5601,0.023636363636363455,-0.034545454545454546,-0.10363636363636375,2.8767479675338175,0.9905915449498317
2022-09-09,0.554,0.563,0.565,0.552,198350,11144550.3,2.36,2.36,0.013,0.54,-0.05852842809364556,0.011341525318601692,186361.85,-0.2960000000000001,1.8745,0.508,0.5546,0.5598,-0.023090586145648184,-0.07815275310834802,-0.1207815275310834,-0.13066928951952128,0.10307277154029726
2022-09-13,0.562,0.55,0.562,0.549,388054,21492945.9,2.31,-2.31,-0.013,1.06,-0.06779661016949146,0.012000344694245156,197315.4,-0.34450000000000003,1.9065,0.538,0.5534,0.5587000000000001,-0.0036363636363636598,-0.052727272727272734,-0.052727272727272734,-0.14713550230124317,0.7500359023764052
2022-09-14,0.541,0.548,0.55,0.54,164330,8970661.7,1.82,-0.36,-0.002,0.45,-0.0584192439862542,0.011762533055521185,196685.8,-0.29450000000000004,1.9130000000000003,0.5365,0.5522,0.5574000000000001,-0.0018248175182481452,-0.07481751824817529,-0.0529197080291971,-0.09507250101078624,0.7509309117303407
2022-09-15,0.548,0.547,0.558,0.542,200612,11009404.2,2.92,-0.18,-0.001,0.55,-0.06655290102389066,0.011539322599658558,196580.25,-0.33799999999999997,1.9729999999999996,0.5365,0.5516,0.5551,-0.029250457038391242,-0.09140767824497265,-0.031078610603290646,-0.20200086412741514,1.103578440590844
2022-09-16,0.546,0.531,0.547,0.53,284709,15266615.6,3.11,-2.93,-0.016,0.78,-0.08131487889273348,0.01273565284789856,204246.7,-0.41600000000000004,2.0515,0.5575,0.5478000000000001,0.5513,-0.02259887005649719,-0.07156308851224114,-0.007532956685499026,-0.39939370888364567,0.6409899908819581
2022-09-19,0.531,0.519,0.534,0.516,265177,13807792.4,3.39,-2.26,-0.012,0.72,-0.0926573426573426,0.01332925038294414,207001.25,-0.477,2.1605,0.5650000000000001,0.539,0.5468,0.003853564547206201,-0.046242774566474076,-0.013487475915221592,0.11187259722780718,0.5931750978143344
2022-09-20,0.52,0.521,0.525,0.514,170439,8834074.332,2.12,0.39,0.002,0.47,-0.09548611111111105,0.013201363117367283,206288.65,-0.49250000000000005,2.1705,0.5635,0.5332000000000001,0.5433,-0.026871401151631447,0.0,-0.030710172744721764,1.186703867291853,0.5799352178530637
2022-09-21,0.517,0.507,0.517,0.505,303167,15410143.121,2.3,-2.69,-0.014,0.83,-0.1058201058201057,0.01390216959933797,213083.05,-0.549,2.1725,0.5820000000000001,0.525,0.5386,-0.01972386587771202,0.02366863905325456,0.00591715976331364,0.8311693289872102,0.38568803960301445
2022-09-22,0.504,0.497,0.506,0.496,239802,11996465.7,1.97,-1.97,-0.01,0.65,-0.1093189964157707,0.014079160330861259,214573.55,-0.568,2.174,0.5860000000000001,0.515,0.5333,-0.008048289738430636,0.06639839034205242,0.048289738430583595,0.8617322773593741,0.3347496791168656
2022-09-23,0.498,0.493,0.499,0.487,158306,7800087.479,2.41,-0.8,-0.004,0.43,-0.1258865248226949,0.013541831173773281,216450.9,-0.662,2.214,0.591,0.5074,0.5276,0.0040567951318457585,0.06896551724137945,0.16227180527383367,0.9356803501035016,1.2156544281806472
2022-09-26,0.492,0.495,0.502,0.49,178924,8899619.695,2.43,0.41,0.002,0.49,-0.1254416961130741,0.013562469653969966,218947.55,-0.659,2.2115,0.5980000000000001,0.5025999999999999,0.5208,0.05252525252525264,0.03434343434343434,0.1595959595959595,1.2236608708508299,1.865583967915868
2022-09-27,0.496,0.521,0.522,0.494,381658,19528025.2,5.66,5.25,0.026,1.04,-0.07130124777183611,0.018913099337993542,230507.95,-0.3524999999999999,2.4415,0.6295,0.5025999999999999,0.5179,-0.0038387715930902067,-0.030710172744721764,0.1151631477927062,-0.4246460278013835,0.4610942464229839
2022-09-28,0.52,0.519,0.53,0.517,322172,16899031.0,2.5,-0.38,-0.002,0.88,-0.07486631016042788,0.01889492754189161,237384.6,-0.3715,2.495,0.6485000000000001,0.5050000000000001,0.5149999999999999,0.021194605009633882,-0.017341040462427793,0.10019267822736011,-0.3017966822976086,0.4990990331248817
2022-09-29,0.523,0.53,0.538,0.521,299157,15891973.3,3.28,2.12,0.011,0.82,-0.07017543859649111,0.019210941451845813,238608.75,-0.3455,2.4985,0.652,0.5115999999999999,0.5133,-0.005660377358490565,-0.016981132075471694,0.08679245283018844,-0.20511637758668577,0.4054768567325817
2022-09-30,0.529,0.527,0.536,0.524,166800,8852906.9,2.26,-0.57,-0.003,0.46,-0.07381370826010536,0.019212564917562187,238661.2,-0.365,2.5324999999999998,0.6525,0.5184,0.5129,-0.028462998102466774,0.08728652751423138,0.08728652751423138,1.0607209004888078,0.506109903507852
2022-10-10,0.528,0.512,0.535,0.51,181065,9416079.9,4.74,-2.85,-0.015,0.49,-0.0921985815602836,0.019977798065892376,237706.05,-0.46349999999999997,2.6375,0.6495,0.5218,0.5122,-0.013671875,0.12109374999999978,0.076171875,0.4369829125463134,0.5170461931104486
2022-10-11,0.513,0.505,0.513,0.502,146808,7420582.7,2.15,-1.37,-0.007,0.4,-0.09172661870503607,0.019965231667912385,230408.1,-0.46099999999999997,2.6029999999999998,0.6295,0.5186,0.5106,0.00990099009900991,0.1504950495049504,0.06930693069306937,1.2223996863446094,0.5213977919705413
2022-10-12,0.505,0.51,0.51,0.491,197722,9859388.5,3.76,0.99,0.005,0.54,-0.07942238267148016,0.020227745045233128,228022.2,-0.3935,2.71,0.623,0.5168,0.5109,0.021568627450980316,0.1196078431372547,0.11764705882352922,1.3058954961110447,0.7371412622520586
2022-10-13,0.51,0.521,0.527,0.505,252715,13183978.1,4.31,2.16,0.011,0.69,-0.052727272727272734,0.020991683032248024,230979.65,-0.24949999999999997,2.8535,0.631,0.515,0.5133,0.09980806142034537,0.10556621880998063,0.07101727447216888,1.3179426617665406,0.8158306060113214
2022-10-14,0.525,0.573,0.573,0.525,746992,41589913.468,9.21,9.98,0.052,2.04,0.041818181818181754,0.03106393847810876,262347.95,0.24950000000000006,3.2504999999999997,0.7165000000000001,0.5242,0.5213000000000001,0.0017452006980802626,0.0,-0.041884816753926524,-0.7643011619692588,-0.2987154286457768
2022-10-17,0.572,0.574,0.586,0.568,362781,20915660.873,3.14,0.17,0.001,0.99,0.019538188277087087,0.030662823074089022,270569.5,0.14000000000000007,3.2894999999999994,0.739,0.5366,0.5292000000000001,0.012195121951219523,-0.04006968641114972,-0.0557491289198605,-0.5344148795723158,-0.2990343971636822
2022-10-18,0.575,0.581,0.585,0.565,319923,18524563.4,3.48,1.22,0.007,0.87,0.05636363636363617,0.030191099851726952,267162.95,0.31650000000000006,3.348,0.7295,0.5518,0.5352,-0.017211703958691982,-0.07056798623063676,-0.03786574870912207,-0.562674641280601,-0.1919392877080256
2022-10-19,0.581,0.571,0.581,0.568,231893,13283720.2,2.24,-1.72,-0.01,0.63,0.041970802919707895,0.030503002954890595,270541.1,0.24850000000000008,3.3690000000000007,0.7384999999999999,0.564,0.5404,0.008756567425569184,-0.0017513134851138146,-0.007005253940455369,-0.20867911659470495,-0.2107111336201949
2022-10-20,0.567,0.576,0.586,0.565,323808,18726192.3,3.68,0.88,0.005,0.88,0.05301645338208383,0.030516092764297058,276700.9,0.30150000000000005,3.407,0.755,0.575,0.545,-0.00520833333333337,-0.03124999999999989,-0.015625,-0.20239648543890632,-0.21104373668752063
2022-10-21,0.575,0.573,0.577,0.564,218686,12456996.6,2.26,-0.52,-0.003,0.6,0.07909604519774005,0.02963918997147942,273399.75,0.42200000000000004,3.3645000000000005,0.746,0.575,0.5496,-0.038394415357766,-0.041884816753926524,0.00698080279232105,2.11164944763254,-0.1945844501976418
2022-10-24,0.573,0.551,0.575,0.548,288242,16040443.4,4.71,-3.84,-0.022,0.79,0.06165703275529877,0.030586604273544694,274553.0,0.3430000000000001,3.4305,0.7495,0.5704,0.5535,-0.019963702359346636,-0.016333938294010864,0.04900181488203259,0.5898400502743042,-0.3200808127634568
2022-10-25,0.548,0.54,0.554,0.532,279853,15137747.2,3.99,-2.0,-0.011,0.76,0.03646833013435713,0.03102951214696813,280023.7,0.22350000000000003,3.5239999999999996,0.764,0.5622,0.5569999999999999,0.05555555555555536,0.03518518518518521,0.05555555555555536,0.9427740994176765,-0.34513087165346035
2022-10-26,0.541,0.57,0.578,0.54,451403,25629754.47,7.04,5.56,0.03,1.23,0.12426035502958577,0.03240370994571528,287435.5,0.636,3.761,0.784,0.5619999999999999,0.563,-0.021052631578947212,-0.0052631578947368585,-0.0052631578947368585,-0.3635301505425158,-0.5780363610262798
2022-10-27,0.566,0.558,0.568,0.554,282465,15783512.2,2.46,-2.11,-0.012,0.77,0.12273641851106643,0.032461307876025323,289568.65,0.6290000000000001,3.7855000000000003,0.79,0.5584,0.5667,-0.016129032258064502,0.01612903225806428,0.007168458781362075,-0.45632952487963396,-0.6198902685099829
2022-10-28,0.553,0.549,0.562,0.545,301074,16681339.5,3.05,-1.61,-0.009,0.82,0.11359026369168368,0.032698583663414285,296707.05,0.5885,3.8175000000000003,0.8095000000000001,0.5536000000000001,0.5643,-0.012750455373406244,0.05100182149362453,0.03642987249544616,-0.535871326878175,-0.42798043712573297
2022-10-31,0.543,0.542,0.551,0.535,291911,15848114.1,2.91,-1.28,-0.007,0.8,0.09494949494949512,0.032962966078541364,302356.4,0.5040000000000001,3.8415,0.825,0.5518000000000001,0.5610999999999999,0.03136531365313666,0.06642066420664183,0.07564575645756433,-0.6097237417641556,-0.42504591325795016
2022-11-01,0.546,0.559,0.559,0.532,353396,19210983.3,4.98,3.14,0.017,0.97,0.07293666026871404,0.03167316225112839,300943.3,0.3985,3.8075,0.8215,0.5556000000000001,0.5589000000000001,0.014311270125223485,0.019677996422182265,0.04830053667262946,-0.6319138401365214,-0.5598445576471223
2022-11-02,0.554,0.567,0.574,0.551,372096,21044544.9,4.11,1.43,0.008,1.02,0.09248554913294793,0.03169713680727382,303439.5,0.48900000000000005,3.8880000000000003,0.8285,0.5549999999999999,0.5585000000000001,0.0,0.0,0.03880070546737224,-0.49006177566507014,-0.5768880723619838
2022-11-03,0.559,0.567,0.573,0.556,176093,9923875.934,3.0,0.0,0.0,0.48,0.06981132075471685,0.03147703888767617,297286.3,0.38300000000000006,3.874,0.8115,0.5568,0.5576,0.01763668430335108,-0.008818342151675318,0.031746031746031855,-0.3806428341095702,-0.5587140831818431
2022-11-04,0.566,0.577,0.581,0.563,390527,22375836.5,3.17,1.76,0.01,1.07,0.09487666034155584,0.03153816355852798,308472.65,0.4995,3.9195,0.842,0.5624,0.558,0.0017331022530329143,-0.013864818024263426,0.01906412478336228,-0.3977392023060887,-0.6038490026137427
2022-11-07,0.577,0.578,0.579,0.571,345116,19833122.9,1.39,0.17,0.001,0.94,0.12890625,0.030559497537910377,316675.2,0.6505,3.7520000000000002,0.8644999999999999,0.5696,0.5607,-0.01384083044982698,0.00865051903114189,0.00865051903114189,0.25920457591714907,-0.5280677379541028
2022-11-08,0.578,0.57,0.578,0.565,258826,14717883.5,2.25,-1.38,-0.008,0.71,0.1287128712871286,0.030565392886894353,322276.1,0.65,3.757,0.8800000000000001,0.5717999999999999,0.5637000000000001,-0.0052631578947368585,0.02807017543859658,-0.0017543859649122862,0.07812569611549613,-0.4449718614034991
2022-11-09,0.57,0.567,0.574,0.565,209739,11916929.7,1.58,-0.53,-0.003,0.57,0.11176470588235277,0.030664541229272636,322876.95,0.5740000000000001,3.6480000000000006,0.8815000000000002,0.5718,0.5633999999999999,-0.008818342151675318,0.03880070546737224,-0.014109347442680553,0.0557365149527167,-0.1420524354102216
2022-11-10,0.565,0.562,0.572,0.561,247746,14027396.4,1.94,-0.88,-0.005,0.68,0.07869481765834929,0.03059186791416965,322628.5,0.42200000000000004,3.5295,0.881,0.5708,0.5638,0.01245551601423478,0.040925266903914403,0.0,-0.05670855510247641,-0.08076266635780449
2022-11-11,0.579,0.569,0.586,0.568,381656,22059780.6,3.2,1.25,0.007,1.04,-0.006980802792321161,0.020940086130914356,304361.7,-0.014500000000000002,3.229,0.8310000000000001,0.5692,0.5658,0.024604569420035194,0.033391915641476366,-0.019332161687170335,0.10525104168415478,-0.06485034811921864
2022-11-14,0.57,0.583,0.585,0.565,269507,15589374.2,3.51,2.46,0.014,0.74,0.015679442508710784,0.021660111361864322,299698.0,0.1,3.2475,0.8185,0.5702,0.5699,0.005145797598627766,0.0,-0.05831903945111483,-0.5644965699297204,-0.27033676714216026
2022-11-15,0.579,0.586,0.589,0.566,322093,18583551.084,3.95,0.51,0.003,0.88,0.008605851979345935,0.021525269076428936,299806.5,0.0645,3.271,0.819,0.5734,0.5725999999999999,0.005119453924914641,-0.029010238907849817,-0.03924914675767921,-0.11224212688153556,0.17461904433130004
2022-11-16,0.587,0.589,0.597,0.58,348794,20576571.0,2.9,0.51,0.003,0.95,0.031523642732049106,0.021125640256559983,305651.55,0.176,3.304,0.835,0.5778,0.5748,-0.006791171477079749,-0.050933786078098287,-0.050933786078098287,-0.08787112328296975,0.19132853349343426
2022-11-17,0.588,0.585,0.589,0.577,181272,10550765.4,2.04,-0.68,-0.004,0.5,0.015625,0.021140809448418042,298524.75,0.098,3.222,0.8160000000000001,0.5824,0.5766,0.00512820512820511,-0.03931623931623918,-0.02564102564102566,0.14792133399951557,0.31070373079425284
2022-11-18,0.585,0.588,0.597,0.585,186420,11014292.59,2.05,0.51,0.003,0.51,0.02617801047120416,0.021107735581639583,296911.45,0.1495,3.2115,0.8115,0.5862,0.5777,-0.008503401360544172,-0.05102040816326514,-0.03401360544217691,-0.010037282659600355,0.41133340083608294
2022-11-21,0.584,0.583,0.585,0.573,150128,8695803.058,2.04,-0.85,-0.005,0.41,0.05807622504537191,0.019096526177629726,290005.75,0.29900000000000004,3.0780000000000003,0.7925,0.5861999999999999,0.5782,-0.02401372212692965,-0.05831903945111483,-0.02401372212692965,0.6196129987851162,0.3509949670656276
2022-11-22,0.579,0.569,0.587,0.564,211786,12157619.484,3.95,-2.4,-0.014,0.58,0.05370370370370359,0.019372301392958376,286602.4,0.279,3.076,0.7835,0.5828,0.5780999999999998,-0.017574692442882123,-0.010544815465729385,-0.0017574692442882123,0.48663735770184013,0.03444402236170796
2022-11-23,0.569,0.559,0.569,0.553,228580,12764131.4,2.81,-1.76,-0.01,0.62,-0.019298245614034926,0.015379802952597178,275461.25,-0.08700000000000002,2.8645,0.753,0.5768,0.5772999999999999,0.005366726296958779,0.0,0.016100178890876338,0.45038266952976924,-0.1368631318278548
2022-11-24,0.559,0.562,0.565,0.559,122857,6912010.2,1.07,0.54,0.003,0.34,0.007168458781362075,0.014672670985183076,267480.85,0.04549999999999997,2.795,0.7314999999999999,0.5721999999999999,0.5772999999999999,-0.007117437722419906,0.01423487544483959,0.008896797153024716,0.3918544814499205,-0.1317808251130168
2022-11-25,0.562,0.558,0.562,0.552,102058,5680780.374,1.78,-0.71,-0.004,0.28,0.016393442622950838,0.014269281882721656,257530.05,0.09049999999999998,2.7315,0.7045,0.5662,0.5761999999999999,-0.016129032258064502,0.017921146953404854,0.02508960573476693,0.6081537816414786,-0.10684825090745387
2022-11-28,0.548,0.549,0.552,0.542,157757,8616231.5,1.79,-1.61,-0.009,0.43,0.012915129151291449,0.014458258108705708,250822.35,0.07399999999999998,2.6755,0.686,0.5594,0.5728,0.025500910746812266,0.03642987249544616,0.04007285974499064,0.2732408148000125,-0.018242417934926536
2022-11-29,0.549,0.563,0.568,0.549,175797,9851941.3,3.46,2.55,0.014,0.48,0.007155635062611632,0.013851211871614057,241942.4,0.04449999999999995,2.5995,0.6615,0.5582,0.5705,-0.007104795737122416,0.008880994671403242,0.005328596802842034,-0.4136207292834644,-0.4308211940167288
2022-11-30,0.562,0.559,0.568,0.555,141515,7921675.998,2.31,-0.71,-0.004,0.39,-0.014109347442680553,0.013547512784316814,230413.35,-0.06250000000000004,2.5095,0.63,0.5582,0.5675,0.019677996422182265,0.016100178890876338,0.008944543828264484,-0.4171492656285025,-0.4383541280530068
2022-12-01,0.568,0.57,0.573,0.563,209621,11919802.8,1.79,1.97,0.011,0.57,0.005291005291005346,0.014289413001696318,232089.75,0.035999999999999956,2.449,0.6345,0.5598000000000001,0.5660000000000001,-0.0035087719298245723,-0.0052631578947368585,-0.012280701754386003,-0.8911492394607744,-0.7234964043507298
2022-12-02,0.57,0.568,0.573,0.566,64892,3694556.4,1.23,-0.35,-0.002,0.18,-0.01559792027729634,0.013714595355170948,215808.0,-0.06950000000000005,2.352,0.59,0.5618,0.564,0.0017605633802817433,0.007042253521126751,-0.010563380281689905,-0.7557923929797822,-0.7237320994884391
2022-12-05,0.571,0.569,0.575,0.565,138817,7889272.1,1.76,0.18,0.001,0.38,-0.01557093425605538,0.013714852789006743,205493.05,-0.06900000000000003,2.3705000000000003,0.562,0.5658,0.5626,-0.0017574692442882123,0.0035149384885764245,-0.033391915641476144,-0.682766366845998,-0.5195095089504503
2022-12-06,0.569,0.568,0.576,0.565,178859,10213781.244,1.93,-0.18,-0.001,0.49,-0.0035087719298245723,0.013367023331200115,201494.7,-0.009000000000000046,2.3545000000000003,0.551,0.5668,0.5625,0.0,-0.0035211267605633756,-0.04929577464788715,-0.40017530132018964,-0.3615886147704367
2022-12-07,0.568,0.568,0.573,0.562,158393,8996510.1,1.94,0.0,0.0,0.43,0.0017636684303350414,0.01331153467213268,198927.4,0.017499999999999953,2.3725,0.544,0.5686,0.5634,-0.0017605633802817433,-0.007042253521126751,-0.05105633802816889,-0.32017052287737446,-0.2975658635559292
2022-12-08,0.565,0.567,0.571,0.563,80039,4533704.3,1.41,-0.18,-0.001,0.22,0.008896797153024716,0.013153265456920847,190542.05,0.052499999999999956,2.3459999999999996,0.521,0.5679999999999998,0.5639000000000001,0.008818342151675429,-0.007054673721340388,-0.03527336860670183,2.1899259142822736,-0.13260116465994687
2022-12-09,0.568,0.572,0.573,0.564,200532,11408150.68,1.59,0.88,0.005,0.55,0.005272407732864748,0.013003926192068537,181485.85,0.033999999999999954,2.2655000000000003,0.4965,0.5688,0.5653,-0.0017482517482517723,-0.01748251748251728,-0.03146853146853135,-0.3104151789971211,-0.07835868753747643
2022-12-12,0.573,0.571,0.578,0.57,160231,9200112.04,1.4,-0.17,-0.001,0.44,-0.020583190394511175,0.011684379649636912,176022.05,-0.09750000000000004,2.1599999999999997,0.48149999999999993,0.5692,0.5675,-0.008756567425569184,-0.03677758318739044,-0.02977232924693507,0.8033161205123669,0.07048771932348474
2022-12-13,0.571,0.566,0.575,0.562,105106,5939028.4,2.28,-0.88,-0.005,0.29,-0.03412969283276457,0.011714603447553009,165172.7,-0.16700000000000004,2.0765000000000002,0.45200000000000007,0.5688,0.5678,-0.0035335689045936647,-0.0459363957597172,0.0,0.5305759077791292,0.6456759403198649
2022-12-14,0.565,0.564,0.568,0.56,109439,6157959.593,1.41,-0.35,-0.002,0.3,-0.042444821731748794,0.011609988165235117,153204.95,-0.21000000000000005,2.002,0.41949999999999993,0.568,0.5683,-0.0017730496453900457,-0.04432624113475159,0.0035460992907800915,0.5499521168662862,0.6996043655640647
